commentID,grammarError,spellingError
220984,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
168566,0,NO_ERROR
159355,1, IT_VBZ
451904,3, WHOLE_LOT EN_QUOTES EN_QUOTES
475607,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
402391,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE
410950,6, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
395541,2, I_LOWERCASE SENTENCE_FRAGMENT
209595,1, WHITESPACE_RULE
31127,0,NO_ERROR
358046,0,NO_ERROR
154208,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
96271,2, EN_QUOTES EN_QUOTES
456092,9, COMMA_PARENTHESIS_WHITESPACE UPPERCASE_SENTENCE_START COMMA_PARENTHESIS_WHITESPACE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
141888,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
3184,2, EN_QUOTES EN_QUOTES
466324,6, MANY_NN SENTENCE_WHITESPACE WHOLE_LOT SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE
410146,1, HE_VERB_AGR
201405,0,NO_ERROR
279036,1, TRY_AND
72806,0,NO_ERROR
490703,23, EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES IT_IS EN_QUOTES WHITESPACE_RULE
38927,3, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
270083,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE IT_IS
471421,2, EN_QUOTES EN_QUOTES
79653,0,NO_ERROR
276083,3, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
13122,0,NO_ERROR
403922,1, SENTENCE_WHITESPACE
281783,9, EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_BEGINNING_RULE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
244867,0,NO_ERROR
225307,8, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
238139,0,NO_ERROR
122798,0,NO_ERROR
525401,0,NO_ERROR
458507,2, IT_IS SENTENCE_WHITESPACE
71890,1, WHITESPACE_RULE
25851,4, WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE MAKE_SINCE
506836,12, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
5796,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
356713,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
253541,2, WHITESPACE_RULE SENTENCE_WHITESPACE
254301,2, SENTENCE_FRAGMENT WHITESPACE_RULE
291721,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
268103,0,NO_ERROR
403229,0,NO_ERROR
488856,1, SENTENCE_WHITESPACE
351193,2, UPPERCASE_SENTENCE_START SENTENCE_WHITESPACE
454979,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
439041,0,NO_ERROR
92226,6, WHITESPACE_RULE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
389251,1, ENGLISH_WORD_REPEAT_RULE
428667,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
318777,6, EN_QUOTES UPPERCASE_SENTENCE_START EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES
481402,5, ALLOW_TO EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
429381,2, EN_QUOTES EN_QUOTES
111579,10, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES MIGHT_PERHAPS MAY_COULD_POSSIBLY EN_QUOTES
290102,0,NO_ERROR
32373,4, ENGLISH_WORD_REPEAT_RULE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
400385,5, COMMA_PARENTHESIS_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
487280,2, EN_QUOTES EN_QUOTES
51925,3, EN_QUOTES EN_QUOTES WHITESPACE_RULE
409394,3, IF_WOULD_HAVE_VBN EN_QUOTES EN_QUOTES
222287,4, WHITESPACE_RULE NUMEROUS_DIFFERENT SENTENCE_WHITESPACE SENTENCE_WHITESPACE
67179,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
271575,3, DT_DT EN_QUOTES EN_QUOTES
486388,3, THE_SUPERLATIVE EN_QUOTES EN_QUOTES
290052,0,NO_ERROR
176405,2, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA SENTENCE_WHITESPACE
165076,1, HE_VERB_AGR
262377,4, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
526095,3, ANY_MORE WHITESPACE_RULE SENTENCE_WHITESPACE
51942,0,NO_ERROR
489148,5, EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_A_VS_AN WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE
198226,8, SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
504104,4, EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES
147061,3, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
403021,1, ENGLISH_WORD_REPEAT_RULE
33535,0,NO_ERROR
201440,7, EN_QUOTES EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES
241632,2, MORE_A_JJ WHITESPACE_RULE
511339,1, WHITESPACE_RULE
373752,3, EN_QUOTES EN_QUOTES COMMA_PARENTHESIS_WHITESPACE
40196,8, SENTENCE_WHITESPACE WHITESPACE_RULE EN_QUOTES EN_QUOTES I_LOWERCASE EN_QUOTES EN_QUOTES ADVERB_WORD_ORDER
321190,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
298131,0,NO_ERROR
444494,2, EN_QUOTES EN_QUOTES
204119,0,NO_ERROR
116521,3, I_LOWERCASE I_LOWERCASE I_LOWERCASE
28550,0,NO_ERROR
324795,4, SENTENCE_WHITESPACE WHITESPACE_RULE MANY_NN WHITESPACE_RULE
511380,0,NO_ERROR
248653,1, LOOSE_LOSE
370960,0,NO_ERROR
322946,13, EN_UNPAIRED_BRACKETS WHITESPACE_RULE EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE EN_UNPAIRED_BRACKETS WHITESPACE_RULE SENTENCE_WHITESPACE
180614,0,NO_ERROR
55871,0,NO_ERROR
141077,0,NO_ERROR
291164,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
72899,1, SENTENCE_WHITESPACE
238115,8, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
317289,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
9078,7, WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
21972,0,NO_ERROR
280715,5, UPPERCASE_SENTENCE_START EN_QUOTES EN_QUOTES PHRASE_REPETITION WHITESPACE_RULE
317276,2, ENGLISH_WORD_REPEAT_RULE DT_DT
525490,6, EN_QUOTES EN_COMPOUNDS EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
489482,2, THIS_NNS NON3PRS_VERB
324122,14, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
157268,3, EN_CONTRACTION_SPELLING EN_CONTRACTION_SPELLING EN_CONTRACTION_SPELLING
483410,8, UPPERCASE_SENTENCE_START DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START I_LOWERCASE UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
492462,4, ALL_OF_THE WHITESPACE_RULE ALL_OF_THE WHITESPACE_RULE
120379,2, THERE_S_MANY SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
112018,0,NO_ERROR
21937,0,NO_ERROR
197273,1, SENTENCE_WHITESPACE
279022,0,NO_ERROR
455736,6, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES ALL_OF_THE IT_VBZ
286013,3, ALL_OF_THE EN_QUOTES EN_QUOTES
498560,4, SENTENCE_WHITESPACE KIND_OF_A SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE
45111,2, EN_QUOTES EN_QUOTES
412492,0,NO_ERROR
389522,1, SENTENCE_WHITESPACE
252482,1, ALLOW_TO
173392,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
237144,2, COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
510020,0,NO_ERROR
358371,1, WHITESPACE_RULE
131067,4, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SOME_OF_THE
403806,0,NO_ERROR
40862,6, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE SENTENCE_WHITESPACE
17762,3, MASS_AGREEMENT SENTENCE_WHITESPACE POSSESIVE_APOSTROPHE
140888,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SOME_OF_THE
427753,0,NO_ERROR
175865,1, SENTENCE_WHITESPACE
412561,0,NO_ERROR
236878,6, WHITESPACE_RULE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE ALL_OF_THE WHITESPACE_RULE
280289,1, WHITESPACE_RULE
238113,0,NO_ERROR
530015,0,NO_ERROR
289761,8, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
62572,0,NO_ERROR
191873,1, ALSO_SENT_END
96573,0,NO_ERROR
46328,2, EN_QUOTES EN_QUOTES
81064,0,NO_ERROR
331050,0,NO_ERROR
127732,0,NO_ERROR
404368,0,NO_ERROR
532108,0,NO_ERROR
524261,9, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
353182,13, WHITESPACE_RULE EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE
255097,1, SENTENCE_WHITESPACE
371271,1, BEEN_PART_AGREEMENT
90688,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
127356,3, EN_UNPAIRED_BRACKETS UPPERCASE_SENTENCE_START DOUBLE_PUNCTUATION
469525,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
350327,7, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
224688,2, EN_QUOTES EN_QUOTES
439799,6, SENTENCE_WHITESPACE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE FREE_REIGN SENTENCE_WHITESPACE SENTENCE_WHITESPACE
80557,0,NO_ERROR
254103,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE IT_IS
314558,0,NO_ERROR
56130,0,NO_ERROR
381100,4, SENTENCE_WHITESPACE ANY_MORE SENTENCE_WHITESPACE SENTENCE_FRAGMENT
532983,0,NO_ERROR
251095,0,NO_ERROR
457051,3, EN_QUOTES EN_QUOTES WHITESPACE_RULE
138931,1, COMMA_PARENTHESIS_WHITESPACE
469954,0,NO_ERROR
104410,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
203783,1, SENTENCE_WHITESPACE
144982,2, EN_QUOTES EN_QUOTES
329518,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
184672,1, IT_IS
323800,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
5350,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
505108,3, EN_QUOTES EN_QUOTES COMMA_PARENTHESIS_WHITESPACE
325986,18, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_UNPAIRED_BRACKETS EN_QUOTES EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
382647,1, SENTENCE_WHITESPACE
202642,7, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE
145960,9, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
314334,0,NO_ERROR
284725,5, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
215420,7, OR_ALTERNATIVELY SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
175563,0,NO_ERROR
174924,0,NO_ERROR
424991,1, MAY_COULD_POSSIBLY
28793,5, WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
153145,8, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
462886,1, SENTENCE_WHITESPACE
210661,0,NO_ERROR
272949,3, WHITESPACE_RULE EN_QUOTES EN_QUOTES
179015,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
27854,8, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES WERE_VBB SENTENCE_WHITESPACE
420838,1, SENTENCE_WHITESPACE
315745,2, EN_QUOTES EN_QUOTES
372421,5, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
199291,2, WHITESPACE_RULE WHITESPACE_RULE
84680,3, EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS
504443,7, EN_UNPAIRED_BRACKETS EN_UNPAIRED_BRACKETS EN_QUOTES SENTENCE_WHITESPACE IT_VBZ SENTENCE_WHITESPACE SENTENCE_WHITESPACE
13765,6, WHITESPACE_RULE WHITESPACE_RULE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES WHITESPACE_RULE
385968,5, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES UPPERCASE_SENTENCE_START
322472,6, WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_BEGINNING_RULE
275895,2, EN_A_VS_AN WHITESPACE_RULE
222389,2, EN_QUOTES EN_QUOTES
34025,5, SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA WHITESPACE_RULE FEWER_UNCOUNTABLE SENTENCE_WHITESPACE WHITESPACE_RULE
3211,0,NO_ERROR
294840,5, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
59321,3, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES
119037,0,NO_ERROR
289086,3, EN_QUOTES UPPERCASE_SENTENCE_START EN_QUOTES
367061,0,NO_ERROR
214087,0,NO_ERROR
224057,0,NO_ERROR
410007,0,NO_ERROR
396439,0,NO_ERROR
98440,0,NO_ERROR
329311,3, FOR_AWHILE UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
428129,0,NO_ERROR
334925,6, TRY_AND EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
288039,0,NO_ERROR
217784,0,NO_ERROR
224887,2, EN_QUOTES EN_QUOTES
344759,3, SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
184968,1, SENTENCE_WHITESPACE
72018,5, DOUBLE_PUNCTUATION SENTENCE_WHITESPACE WHITESPACE_RULE DOUBLE_PUNCTUATION SENTENCE_WHITESPACE
170020,0,NO_ERROR
371107,1, SENTENCE_WHITESPACE
214925,1, WHITESPACE_RULE
502584,2, SENTENCE_FRAGMENT WHITESPACE_RULE
69285,0,NO_ERROR
66850,1, UPPERCASE_SENTENCE_START
420550,1, WHITESPACE_RULE
413947,1, WHITESPACE_RULE
399522,1, COULD_CARE_LESS
369133,0,NO_ERROR
63713,3, ALL_OF_THE ALL_OF_THE SENTENCE_WHITESPACE
19772,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
241945,0,NO_ERROR
464168,6, EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES
313799,0,NO_ERROR
283159,3, EN_QUOTES EN_QUOTES HE_VERB_AGR
423646,1, WHITESPACE_RULE
521253,8, EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES
219180,0,NO_ERROR
352342,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
217743,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
352075,1, WHITESPACE_RULE
31205,0,NO_ERROR
166864,2, WHITESPACE_RULE WHITESPACE_RULE
392595,2, DOUBLE_PUNCTUATION SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
248047,0,NO_ERROR
467717,0,NO_ERROR
124190,2, DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START
334524,5, MIGHT_PERHAPS MAY_COULD_POSSIBLY EN_A_VS_AN WHITESPACE_RULE EN_A_VS_AN
254217,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
378255,2, WHITESPACE_RULE WHITESPACE_RULE
402804,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
117222,0,NO_ERROR
221898,2, EN_QUOTES EN_QUOTES
494450,2, UPPERCASE_SENTENCE_START UPPERCASE_SENTENCE_START
89246,7, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
475532,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
153931,2, EN_QUOTES EN_QUOTES
486315,5, EN_QUOTES EN_QUOTES EN_A_VS_AN EN_QUOTES EN_QUOTES
38609,2, ENGLISH_WORD_REPEAT_BEGINNING_RULE SENTENCE_WHITESPACE
364643,2, IT_VBZ SENTENCE_WHITESPACE
489633,1, ENGLISH_WORD_REPEAT_BEGINNING_RULE
93364,2, EN_QUOTES EN_QUOTES
346241,10, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
459530,1, THIS_NNS
312844,3, EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES
392026,0,NO_ERROR
95650,1, SENTENCE_WHITESPACE
224860,10, COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES WHITESPACE_RULE
24629,2, SENTENCE_WHITESPACE WHITESPACE_RULE
42566,0,NO_ERROR
486990,3, SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE ENGLISH_WORD_REPEAT_BEGINNING_RULE
256857,0,NO_ERROR
351493,2, EN_QUOTES EN_QUOTES
362861,0,NO_ERROR
100903,8, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
5227,3, EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
370289,2, EN_QUOTES EN_QUOTES
106264,7, SOME_OF_THE EN_QUOTES EN_QUOTES SOME_OF_THE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
442789,5, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
462779,0,NO_ERROR
193493,3, EN_QUOTES EN_QUOTES ALL_OF_THE
371634,4, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
147431,0,NO_ERROR
403469,2, EN_QUOTES EN_QUOTES
365356,5, SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA WHITESPACE_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
165142,0,NO_ERROR
389513,2, SENTENCE_WHITESPACE DOUBLE_PUNCTUATION
9070,0,NO_ERROR
240538,1, IN_REGARD_TO
104165,0,NO_ERROR
311252,0,NO_ERROR
252477,0,NO_ERROR
455521,1, SENTENCE_WHITESPACE
213438,2, EN_QUOTES EN_QUOTES
241756,0,NO_ERROR
281180,7, COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE WHETHER
144233,2, SENTENCE_WHITESPACE THERE_RE_MANY
28851,0,NO_ERROR
116393,4, WHITESPACE_RULE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
165989,0,NO_ERROR
42347,3, WHITESPACE_RULE LIFE_TIME IT_IS
213948,1, TRY_AND
119100,3, WHITESPACE_RULE SENTENCE_WHITESPACE WHITESPACE_RULE
203695,27, ET_AL SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA ET_AL EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA ET_AL EN_QUOTES DOUBLE_PUNCTUATION UPPERCASE_SENTENCE_START EN_QUOTES SENTENCE_WHITESPACE NOW ET_AL ENGLISH_WORD_REPEAT_RULE ET_AL ET_AL ET_AL EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES
14692,4, ENGLISH_WORD_REPEAT_BEGINNING_RULE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
244464,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
140099,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE WHITESPACE_RULE
459974,0,NO_ERROR
93979,0,NO_ERROR
315655,4, SENTENCE_WHITESPACE EN_QUOTES EN_QUOTES SENTENCE_WHITESPACE
71020,1, WHITESPACE_RULE
20384,5, EN_QUOTES EN_QUOTES MUCH_COUNTABLE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
167232,0,NO_ERROR
259320,5, WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE
238352,1, IT_IS
267836,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE
205885,0,NO_ERROR
247100,5, EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES ENGLISH_WORD_REPEAT_RULE
242608,4, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
102904,0,NO_ERROR
40146,0,NO_ERROR
260657,15, COMMA_PARENTHESIS_WHITESPACE EN_A_VS_AN WHITESPACE_RULE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE SENTENCE_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
277945,2, SOME_OF_THE SOME_OF_THE
472723,2, EN_QUOTES EN_QUOTES
344955,3, WHITESPACE_RULE WHITESPACE_RULE WHITESPACE_RULE
534943,0,NO_ERROR
166958,6, EN_UNPAIRED_BRACKETS EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
39221,0,NO_ERROR
32077,2, COMMA_PARENTHESIS_WHITESPACE COMMA_PARENTHESIS_WHITESPACE
456584,1, SENTENCE_WHITESPACE
121491,0,NO_ERROR
311993,1, WHITESPACE_RULE
25641,7, SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_FRAGMENT EN_QUOTES EN_QUOTES WHITESPACE_RULE
151725,1, UPPERCASE_SENTENCE_START
344359,0,NO_ERROR
4846,0,NO_ERROR
157336,1, SOME_OF_THE
174591,2, EN_QUOTES EN_QUOTES
268085,0,NO_ERROR
175157,2, EN_QUOTES EN_QUOTES
135946,2, SENTENCE_WHITESPACE SENTENCE_WHITESPACE
165195,0,NO_ERROR
471581,0,NO_ERROR
400613,1, COMMA_PARENTHESIS_WHITESPACE
289802,5, SENTENCE_WHITESPACE ENGLISH_WORD_REPEAT_RULE SENTENCE_WHITESPACE SENTENCE_WHITESPACE SENTENCE_WHITESPACE
413737,0,NO_ERROR
18914,12, WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE EN_QUOTES EN_QUOTES EN_QUOTES EN_QUOTES
367190,4, WHITESPACE_RULE SENTENCE_FRAGMENT I_LOWERCASE I_LOWERCASE
524337,2, UPPERCASE_SENTENCE_START WHITESPACE_RULE
179493,6, COMPRISED_CHIEFLY_OF WHITESPACE_RULE EN_QUOTES EN_QUOTES WHITESPACE_RULE SENTENCE_WHITESPACE
